OrderID,CustomerID,OrderDate,ProductID,Item Name,Brand,Category,Quantity,Base Price,TotalPrice,Description
10018,U002,7/1/2024,P0545,Oscar Mayer Oven Roasted Turkey Breast 32oz,Oscar Mayer,Meat,1,12.98,12.98,32oz oven roasted turkey
10018,U002,7/1/2024,P0496,Land O Lakes Whipped Butter 15oz,Land O Lakes,Dairy,2,3.98,3.983.98,15oz whipped butter
10018,U002,7/1/2024,P0603,Great Value Unsweetened Almond Milk 0.5 gal,Great Value,Dairy,1,2.68,2.68,0.5 gallon unsweetened almond milk
10018,U002,7/1/2024,P0572,Arm & Hammer Plus OxiClean Laundry Detergent 244oz,Arm & Hammer,Household,1,16.98,16.98,244oz detergent
10018,U002,7/1/2024,P0835,Oscar Mayer Selects Natural Uncured Beef Franks 56oz,Oscar Mayer,Meat,1,16.98,16.98,56oz natural beef franks
10018,U002,7/1/2024,P0548,Smucker's Natural Peanut Butter 26oz,Smucker's,Pantry,1,4.98,4.98,26oz natural peanut butter
10018,U002,7/1/2024,P0149,Great Value Cheddar & Sour Cream Potato Chips 8oz,Great Value,Snacks,1,1.68,1.68,8oz cheddar & sour cream chips
10018,U002,7/1/2024,P0717,Great Value Natural Creamy Peanut Butter 80oz,Great Value,Pantry,1,6.98,6.98,80oz natural creamy peanut butter
10018,U002,7/1/2024,P0541,Marketside Organic Baby Spinach 20oz,Marketside,Produce,1,7.98,7.98,20oz organic baby spinach
10018,U002,7/1/2024,P0758,Marketside Organic Green Grapes 8lb,Marketside,Produce,1,23.98,23.98,8lb organic green grapes
10018,U002,7/1/2024,P0696,Land O Lakes Whipped Butter 30oz,Land O Lakes,Dairy,1,7.98,7.98,30oz whipped butter
10018,U002,7/1/2024,P0695,Oscar Mayer Selects Natural Uncured Turkey Franks 28oz,Oscar Mayer,Meat,3,7.98,7.987.987.98,28oz natural turkey franks
10018,U002,7/1/2024,P0206,Land O Lakes Light Butter with Canola Oil 15oz,Land O Lakes,Dairy,1,2.98,2.98,15oz light butter
10018,U002,7/1/2024,P0875,Great Value Linguine Pasta 48oz,Great Value,Pantry,1,2.88,2.88,48oz linguine pasta
10018,U002,7/1/2024,P0654,Quaker Chewy S'mores Granola Bars 16ct,Quaker,Snacks,1,4.68,4.68,16ct s'mores granola bars
10018,U002,7/1/2024,P0733,Great Value Pineapple Juice 184oz,Great Value,Beverages,3,7.98,7.987.987.98,184oz pineapple juice
10018,U002,7/1/2024,P0593,Great Value Apple Cider 128oz,Great Value,Beverages,2,5.98,5.985.98,128oz apple cider
10019,U002,8/1/2024,P0863,Great Value Lactose Free 2% Milk 2 gal,Great Value,Dairy,1,9.98,9.98,2 gallons lactose free 2% milk
10019,U002,8/1/2024,P0371,Great Value Extra Large White Eggs 12ct,Great Value,Dairy,1,2.98,2.98,12ct extra large eggs
10019,U002,8/1/2024,P0003,Great Value White Sandwich Bread 20oz,Great Value,Bakery,3,1.48,1.481.481.48,White sandwich bread loaf
10019,U002,8/1/2024,P0756,Land O Lakes Butter with Canola Oil 60oz,Land O Lakes,Dairy,2,15.98,15.9815.98,60oz butter with canola oil
10019,U002,8/1/2024,P0587,Great Value Pepper Jack Cheese Block 16oz,Great Value,Dairy,1,3.98,3.98,16oz pepper jack cheese block
10019,U002,8/1/2024,P0869,Great Value Petite Gold Potatoes 12lb,Great Value,Produce,1,11.98,11.98,12lb petite gold potatoes
10019,U002,8/1/2024,P0188,Marketside Organic Green Onions Bunch,Marketside,Produce,1,1.48,1.48,Bunch of green onions
10019,U002,8/1/2024,P0084,Quaker Rice Crisps Caramel 3.52oz,Quaker,Snacks,3,2.38,2.382.382.38,3.52oz caramel rice crisps
10019,U002,8/1/2024,P0754,Tyson Chicken Tenders 100oz,Tyson,Meat,1,27.98,27.98,100oz chicken tenders
10019,U002,8/1/2024,P0793,Great Value Apple Cider 256oz,Great Value,Beverages,1,11.98,11.98,256oz apple cider
10019,U002,8/1/2024,P0021,Marketside Bananas Bunch,Marketside,Produce,1,1.18,1.18,Bunch of bananas
10019,U002,8/1/2024,P0355,Great Value Ziti Pasta 16oz,Great Value,Pantry,2,1,11,16oz ziti pasta
10019,U002,8/1/2024,P0232,Marketside Organic Grape Tomatoes 10oz,Marketside,Produce,1,2.98,2.98,10oz organic grape tomatoes
10019,U002,8/1/2024,P0393,Great Value Cut Green Beans 14.5oz,Great Value,Canned Goods,1,0.5,0.5,14.5oz cut green beans
10019,U002,8/1/2024,P0091,Great Value Large White Eggs 36ct,Great Value,Dairy,2,5.98,5.985.98,36 large white eggs
10019,U002,8/1/2024,P0235,Oscar Mayer Black Forest Ham 16oz,Oscar Mayer,Meat,1,4.98,4.98,16oz black forest ham
10019,U002,8/1/2024,P0659,Great Value Classic Rippled Potato Chips 16oz,Great Value,Snacks,1,2.98,2.98,16oz rippled potato chips
10019,U002,8/1/2024,P0163,Great Value Grape Juice 64oz,Great Value,Beverages,1,2.18,2.18,64oz grape juice
10019,U002,8/1/2024,P0229,Great Value Sour Cream & Onion Potato Chips 8oz,Great Value,Snacks,1,1.68,1.68,8oz sour cream & onion chips
10019,U002,8/1/2024,P0468,Marketside Organic Green Seedless Grapes 2lb,Marketside,Produce,2,5.98,5.985.98,2lb organic green grapes
10019,U002,8/1/2024,P0857,Great Value Creamy Almond Butter 48oz,Great Value,Pantry,1,23.98,23.98,48oz creamy almond butter
10019,U002,8/1/2024,P0764,Pepsi Wild Cherry 36pk 12oz Cans,Pepsi,Beverages,1,15.98,15.98,36-pack Wild Cherry Pepsi
10019,U002,8/1/2024,P0645,Great Value Fettuccine Pasta 24oz,Great Value,Pantry,1,1.44,1.44,24oz fettuccine pasta
10019,U002,8/1/2024,P0121,Great Value Organic Large Brown Eggs 12ct,Great Value,Dairy,1,3.98,3.98,12ct organic brown eggs
10019,U002,8/1/2024,P0179,Great Value Barbecue Potato Chips 8oz,Great Value,Snacks,2,1.68,1.681.68,8oz barbecue chips
10019,U002,8/1/2024,P0579,Great Value Barbecue Potato Chips 16oz,Great Value,Snacks,3,2.98,2.982.982.98,16oz barbecue chips
10019,U002,8/1/2024,P0517,Great Value Natural Creamy Peanut Butter 40oz,Great Value,Pantry,1,3.47,3.47,40oz natural creamy peanut butter
10019,U002,8/1/2024,P0694,Tyson Grilled & Ready Chicken Breast Strips 44oz,Tyson,Meat,3,14.98,14.9814.9814.98,44oz grilled chicken strips
10019,U002,8/1/2024,P0364,Quaker Chewy Peanut Butter Chocolate Chip Bars 8ct,Quaker,Snacks,1,2.34,2.34,8ct peanut butter chocolate chip bars
10019,U002,8/1/2024,P0862,Marketside Organic Grape Tomatoes 64oz,Marketside,Produce,1,15.98,15.98,64oz organic grape tomatoes
10019,U002,8/1/2024,P0695,Oscar Mayer Selects Natural Uncured Turkey Franks 28oz,Oscar Mayer,Meat,3,7.98,7.987.987.98,28oz natural turkey franks
10019,U002,8/1/2024,P0144,Quaker Chewy Dipps Granola Bars 8ct,Quaker,Snacks,3,2.34,2.342.342.34,8ct granola bars
10019,U002,8/1/2024,P0129,Great Value Red Potatoes 5lb,Great Value,Produce,1,3.98,3.98,5lb red potatoes
10019,U002,8/1/2024,P0908,Great Value Rising Crust Pepperoni Pizza 83oz,Great Value,Frozen,2,13.98,13.9813.98,3-pack pepperoni pizza
10019,U002,8/1/2024,P0938,Great Value Rising Crust Cheese Pizza 110oz,Great Value,Frozen,1,15.98,15.98,4-pack cheese pizza
10019,U002,8/1/2024,P0562,Clorox Scentiva Disinfecting Wipes 140ct,Clorox,Household,1,8.98,8.98,140ct disinfecting wipes
10019,U002,8/1/2024,P0485,Oscar Mayer Deli Fresh Rotisserie Chicken Breast 9oz,Oscar Mayer,Meat,1,4.48,4.48,9oz rotisserie chicken breast
10019,U002,8/1/2024,P0191,Equate Beauty Oil-Free Acne Wash 6oz,Equate,Personal Care,1,3.97,3.97,6oz acne wash
10019,U002,8/1/2024,P0629,Great Value Classic Potato Chips 16oz,Great Value,Snacks,3,2.98,2.982.982.98,16oz classic potato chips
10019,U002,8/1/2024,P0849,Colgate Max Fresh Whitening Toothpaste 24oz,Colgate,Personal Care,1,11.96,11.96,24oz max fresh toothpaste
10019,U002,8/1/2024,P0018,Great Value Rising Crust Pepperoni Pizza 27.5oz,Great Value,Frozen,1,3.98,3.98,Frozen pepperoni pizza
10019,U002,8/1/2024,P0304,Pepsi Wild Cherry 12pk 12oz Cans,Pepsi,Beverages,1,5.98,5.98,12-pack Wild Cherry Pepsi
10019,U002,8/1/2024,P0474,Coca-Cola Orange Vanilla Soda 12pk 12oz Cans,Coca-Cola,Beverages,1,5.98,5.98,12-pack Orange Vanilla Coke
10019,U002,8/1/2024,P0399,Great Value Rippled Potato Chips 8oz,Great Value,Snacks,2,1.68,1.681.68,8oz rippled potato chips
10019,U002,8/1/2024,P0848,Great Value Rising Crust Veggie Pizza 110oz,Great Value,Frozen,1,15.98,15.98,4-pack veggie pizza
10019,U002,8/1/2024,P0664,Tyson All Natural Chicken Thighs 5lb,Tyson,Meat,1,9.98,9.98,5lb chicken thighs
10019,U002,8/1/2024,P0829,Great Value Classic Potato Chips 32oz,Great Value,Snacks,1,5.98,5.98,32oz classic potato chips
10019,U002,8/1/2024,P0102,Clorox Clean-Up All Purpose Cleaner 32oz,Clorox,Household,1,3.48,3.48,32oz all-purpose cleaner
10019,U002,8/1/2024,P0896,Land O Lakes Whipped Butter 60oz,Land O Lakes,Dairy,2,15.98,15.9815.98,60oz whipped butter
10019,U002,8/1/2024,P0911,Marketside Organic Romaine Hearts 24ct,Marketside,Produce,2,29.98,29.9829.98,24ct organic romaine hearts
10019,U002,8/1/2024,P0456,Marketside Organic Raspberries 12oz,Marketside,Produce,1,5.98,5.98,12oz organic raspberries
10019,U002,8/1/2024,P0719,Great Value Original Potato Chips 32oz,Great Value,Snacks,1,5.98,5.98,32oz potato chips
10019,U002,8/1/2024,P0032,Marketside Baby Carrots 16oz,Marketside,Produce,1,1.48,1.48,16oz baby carrots
10020,U002,9/1/2024,P0093,Great Value Lactose Free Milk 0.5 gal,Great Value,Dairy,2,2.48,2.482.48,0.5 gallon lactose free milk
10020,U002,9/1/2024,P0261,Great Value Large White Eggs 36ct,Great Value,Dairy,1,5.98,5.98,36 large white eggs
10020,U002,9/1/2024,P0003,Great Value White Sandwich Bread 20oz,Great Value,Bakery,1,1.48,1.48,White sandwich bread loaf
10020,U002,9/1/2024,P0266,Land O Lakes Butter with Canola Oil 24oz,Land O Lakes,Dairy,2,4.98,4.984.98,24oz butter with canola oil
10020,U002,9/1/2024,P0897,Great Value Provolone Cheese Slices 48ct,Great Value,Dairy,1,8.88,8.88,48ct provolone cheese slices
10020,U002,9/1/2024,P0919,Great Value Original Potato Chips 64oz,Great Value,Snacks,1,11.98,11.98,64oz potato chips
10020,U002,9/1/2024,P0889,Great Value Sour Cream & Onion Potato Chips 32oz,Great Value,Snacks,1,5.98,5.98,32oz sour cream & onion chips
10020,U002,9/1/2024,P0084,Quaker Rice Crisps Caramel 3.52oz,Quaker,Snacks,1,2.38,2.38,3.52oz caramel rice crisps
10020,U002,9/1/2024,P0324,Tyson Chicken Nuggets 32oz,Tyson,Meat,3,6.98,6.986.986.98,32oz chicken nuggets
10020,U002,9/1/2024,P0643,Great Value Cranberry Apple Juice 128oz,Great Value,Beverages,2,4.18,4.184.18,128oz cranberry apple juice
10020,U002,9/1/2024,P0021,Marketside Bananas Bunch,Marketside,Produce,2,1.18,1.181.18,Bunch of bananas
10020,U002,9/1/2024,P0288,Smucker's Natural Peanut Butter 16oz,Smucker's,Pantry,3,3.98,3.983.983.98,16oz natural peanut butter
10020,U002,9/1/2024,P0118,Smucker's Concord Grape Jelly 32oz,Smucker's,Pantry,1,3.48,3.48,32oz grape jelly
10020,U002,9/1/2024,P0119,Great Value Sour Cream & Onion Potato Chips 8oz,Great Value,Snacks,2,1.68,1.681.68,8oz sour cream & onion chips
10020,U002,9/1/2024,P0852,Arm & Hammer Baking Soda 128oz,Arm & Hammer,Pantry,1,7.98,7.98,128oz baking soda
10020,U002,9/1/2024,P0079,Colgate Cavity Protection Toothpaste 6oz,Colgate,Personal Care,1,1.97,1.97,6oz toothpaste
10020,U002,9/1/2024,P0175,Oscar Mayer Smoked Ham 16oz,Oscar Mayer,Meat,1,4.98,4.98,16oz smoked ham
10020,U002,9/1/2024,P0369,Great Value Sour Cream & Onion Potato Chips 8oz,Great Value,Snacks,1,1.68,1.68,8oz sour cream & onion chips
10020,U002,9/1/2024,P0879,Colgate Total Advanced Deep Clean Toothpaste 16oz,Colgate,Personal Care,3,11.96,11.9611.9611.96,16oz deep clean toothpaste
10020,U002,9/1/2024,P0928,Marketside Organic Red Grapes 16lb,Marketside,Produce,1,47.98,47.98,16lb organic red grapes
10020,U002,9/1/2024,P0685,Oscar Mayer Deli Fresh Rotisserie Chicken Breast 18oz,Oscar Mayer,Meat,1,7.98,7.98,18oz rotisserie chicken breast
10020,U002,9/1/2024,P0002,Marketside Large Brown Eggs 12ct,Marketside,Dairy,3,2.49,2.492.492.49,12 large brown eggs
10020,U002,9/1/2024,P0438,Marketside Organic Black Seedless Grapes 2lb,Marketside,Produce,1,5.98,5.98,2lb organic black grapes
10020,U002,9/1/2024,P0689,Great Value Sour Cream & Onion Potato Chips 16oz,Great Value,Snacks,1,2.98,2.98,16oz sour cream & onion chips
10020,U002,9/1/2024,P0366,Marketside Organic Blackberries 6oz,Marketside,Produce,1,3.98,3.98,6oz organic blackberries
10020,U002,9/1/2024,P0351,Equate Beauty Hydrating Facial Cleanser 6oz,Equate,Personal Care,1,3.97,3.97,6oz facial cleanser
10020,U002,9/1/2024,P0388,Great Value Thin Crust Supreme Pizza 14.05oz,Great Value,Frozen,2,2.78,2.782.78,Frozen supreme pizza
10020,U002,9/1/2024,P0218,Great Value Rising Crust Meat Lovers Pizza 29.1oz,Great Value,Frozen,1,4.98,4.98,Frozen meat lovers pizza
10020,U002,9/1/2024,P0114,Quaker Chewy Chocolate Chip Granola Bars 8ct,Quaker,Snacks,1,2.34,2.34,8ct chocolate chip granola bars
10020,U002,9/1/2024,P0659,Great Value Classic Rippled Potato Chips 16oz,Great Value,Snacks,1,2.98,2.98,16oz rippled potato chips
10020,U002,9/1/2024,P0392,Arm & Hammer Super Washing Soda 55oz,Arm & Hammer,Household,1,4.24,4.24,55oz washing soda
10020,U002,9/1/2024,P0262,Marketside Organic Grape Tomatoes 16oz,Marketside,Produce,1,4.98,4.98,16oz organic grape tomatoes
10020,U002,9/1/2024,P0314,Quaker Chewy Yogurt Granola Bars 5ct,Quaker,Snacks,1,2.34,2.34,5ct yogurt granola bars
10020,U002,9/1/2024,P0397,Great Value Crunchy Almond Butter 12oz,Great Value,Pantry,1,5.98,5.98,12oz crunchy almond butter
10020,U002,9/1/2024,P0333,Great Value Apple Cider 64oz,Great Value,Beverages,1,2.98,2.98,64oz apple cider
10020,U002,9/1/2024,P0125,Oscar Mayer Thick Cut Bacon 16oz,Oscar Mayer,Meat,1,7.98,7.98,16oz thick cut bacon
10020,U002,9/1/2024,P0352,Clorox Scentiva Multi-Surface Cleaner 32oz,Clorox,Household,3,3.98,3.983.983.98,32oz multi-surface cleaner
10020,U002,9/1/2024,P0019,Colgate Total Whitening Toothpaste 4.8oz,Colgate,Personal Care,1,3.96,3.96,4.8oz toothpaste
10020,U002,9/1/2024,P0011,Equate Invisible Solid Antiperspirant Deodorant 2.6oz,Equate,Personal Care,2,1.98,1.981.98,2.6oz deodorant stick
10020,U002,9/1/2024,P0445,Great Value Fettuccine Pasta 16oz,Great Value,Pantry,2,1,11,16oz fettuccine pasta
10020,U002,9/1/2024,P0692,Marketside Organic Cherry Tomatoes 20oz,Marketside,Produce,1,5.98,5.98,20oz organic cherry tomatoes
10020,U002,9/1/2024,P0556,Land O Lakes Butter with Canola Oil 30oz,Land O Lakes,Dairy,2,7.98,7.987.98,30oz butter with canola oil
10020,U002,9/1/2024,P0109,Colgate Optic White Toothpaste 3.2oz,Colgate,Personal Care,1,3.96,3.96,3.2oz whitening toothpaste
10020,U002,9/1/2024,P0662,Marketside Organic Grape Tomatoes 32oz,Marketside,Produce,3,7.98,7.987.987.98,32oz organic grape tomatoes
10020,U002,9/1/2024,P0634,Tyson Grilled Chicken Breast Fillets 32oz,Tyson,Meat,1,11.98,11.98,32oz grilled chicken breast fillets
10020,U002,9/1/2024,P0264,Tyson All Natural Chicken Thighs 2.5lb,Tyson,Meat,2,4.97,4.974.97,2.5lb chicken thighs
10020,U002,9/1/2024,P0878,Great Value Rising Crust Sausage Pizza 110oz,Great Value,Frozen,1,15.98,15.98,4-pack sausage pizza
10020,U002,9/1/2024,P0854,Quaker Chewy S'mores Granola Bars 32ct,Quaker,Snacks,1,9.68,9.68,32ct s'mores granola bars
10020,U002,9/1/2024,P0949,Great Value Cheddar & Sour Cream Potato Chips 64oz,Great Value,Snacks,1,11.98,11.98,64oz cheddar & sour cream chips
10020,U002,9/1/2024,P0658,Smucker's Natural Red Raspberry Fruit Spread 27.25oz,Smucker's,Pantry,1,4.98,4.98,27.25oz raspberry fruit spread
10020,U002,9/1/2024,P0029,Great Value Original Potato Chips 8oz,Great Value,Snacks,1,1.68,1.68,8oz potato chips
10020,U002,9/1/2024,P0274,Coca-Cola Diet Soda 12pk 12oz Cans,Coca-Cola,Beverages,1,5.98,5.98,12-pack Diet Coke
10020,U002,9/1/2024,P0254,Quaker Chewy Chocolate Chip Granola Bars 24ct,Quaker,Snacks,3,5.98,5.985.985.98,24ct granola bars
10020,U002,9/1/2024,P0443,Great Value Cranberry Apple Juice 64oz,Great Value,Beverages,3,2.18,2.182.182.18,64oz cranberry apple juice
10020,U002,9/1/2024,P0787,Great Value Pepper Jack Cheese Block 32oz,Great Value,Dairy,1,7.98,7.98,32oz pepper jack cheese block
10020,U002,9/1/2024,P0487,Great Value Natural Crunchy Peanut Butter 16oz,Great Value,Pantry,3,2.22,2.222.222.22,16oz natural crunchy peanut butter
10020,U002,9/1/2024,P0731,Equate Beauty Gentle Skin Cleanser 64oz,Equate,Personal Care,1,14.98,14.98,64oz skin cleanser
10020,U002,9/1/2024,P0495,Oscar Mayer Selects Natural Uncured Turkey Franks 14oz,Oscar Mayer,Meat,1,3.98,3.98,14oz natural turkey franks
10021,U002,10/1/2024,P0373,Great Value Lactose Free 2% Milk 0.5 gal,Great Value,Dairy,2,2.48,2.482.48,0.5 gallon lactose free milk
10021,U002,10/1/2024,P0491,Great Value Large White Eggs 18ct,Great Value,Dairy,1,2.98,2.98,18ct large white eggs
10021,U002,10/1/2024,P0003,Great Value White Sandwich Bread 20oz,Great Value,Bakery,1,1.48,1.48,White sandwich bread loaf
10021,U002,10/1/2024,P0896,Land O Lakes Whipped Butter 60oz,Land O Lakes,Dairy,1,15.98,15.98,60oz whipped butter
10021,U002,10/1/2024,P0787,Great Value Pepper Jack Cheese Block 32oz,Great Value,Dairy,1,7.98,7.98,32oz pepper jack cheese block
10021,U002,10/1/2024,P0369,Great Value Sour Cream & Onion Potato Chips 8oz,Great Value,Snacks,1,1.68,1.68,8oz sour cream & onion chips
10021,U002,10/1/2024,P0788,Marketside Organic Green Onions 4 Bunch,Marketside,Produce,3,5.98,5.985.985.98,4 bunches green onions
10021,U002,10/1/2024,P0084,Quaker Rice Crisps Caramel 3.52oz,Quaker,Snacks,1,2.38,2.38,3.52oz caramel rice crisps
10021,U002,10/1/2024,P0924,Tyson All Natural Chicken Breast Tenderloins 10lb,Tyson,Meat,2,31.98,31.9831.98,10lb chicken tenderloins
10021,U002,10/1/2024,P0333,Great Value Apple Cider 64oz,Great Value,Beverages,3,2.98,2.982.982.98,64oz apple cider
10021,U002,10/1/2024,P0021,Marketside Bananas Bunch,Marketside,Produce,3,1.18,1.181.181.18,Bunch of bananas
10021,U002,10/1/2024,P0887,Great Value Natural Crunchy Peanut Butter 80oz,Great Value,Pantry,2,6.98,6.986.98,80oz natural crunchy peanut butter
10021,U002,10/1/2024,P0118,Smucker's Concord Grape Jelly 32oz,Smucker's,Pantry,3,3.48,3.483.483.48,32oz grape jelly
10021,U002,10/1/2024,P0165,Great Value Bowtie Pasta 12oz,Great Value,Pantry,1,1,1,12oz bowtie pasta
10021,U002,10/1/2024,P0692,Marketside Organic Cherry Tomatoes 20oz,Marketside,Produce,1,5.98,5.98,20oz organic cherry tomatoes
10021,U002,10/1/2024,P0779,Great Value Barbecue Potato Chips 32oz,Great Value,Snacks,1,5.98,5.98,32oz barbecue chips
10021,U002,10/1/2024,P0714,Quaker Chewy Chocolate Chip Granola Bars 72ct,Quaker,Snacks,2,19.98,19.9819.98,72ct granola bars
10021,U002,10/1/2024,P0909,Colgate Optic White Toothpaste 20oz,Colgate,Personal Care,2,15.96,15.9615.96,20oz optic white toothpaste
10021,U002,10/1/2024,P0983,Great Value 2% Reduced Fat Milk 6 gal,Great Value,Dairy,1,19.14,19.14,6 gallons 2% milk
10021,U002,10/1/2024,P0642,Clorox Scentiva Multi-Surface Cleaner 48oz,Clorox,Household,1,6.98,6.98,48oz multi-surface cleaner
10021,U002,10/1/2024,P0549,Great Value Cheddar & Sour Cream Potato Chips 16oz,Great Value,Snacks,2,2.98,2.982.98,16oz cheddar & sour cream chips
10021,U002,10/1/2024,P0935,Great Value Penne Rigate Pasta 96oz,Great Value,Pantry,1,5.88,5.88,96oz penne rigate
10021,U002,10/1/2024,P0089,Great Value Rippled Potato Chips 8oz,Great Value,Snacks,1,1.68,1.68,8oz rippled potato chips
10021,U002,10/1/2024,P0288,Smucker's Natural Peanut Butter 16oz,Smucker's,Pantry,2,3.98,3.983.98,16oz natural peanut butter
10021,U002,10/1/2024,P0952,Marketside Organic Mini Sweet Peppers 128oz,Marketside,Produce,1,25.98,25.98,128oz mini sweet peppers
10021,U002,10/1/2024,P0436,Land O Lakes Butter with Olive Oil 13oz,Land O Lakes,Dairy,1,3.98,3.98,13oz butter with olive oil
10021,U002,10/1/2024,P0686,Marketside Organic Strawberries 48oz,Marketside,Produce,2,13.98,13.9813.98,48oz organic strawberries
10021,U002,10/1/2024,P0749,Great Value Cheddar & Sour Cream Potato Chips 32oz,Great Value,Snacks,2,5.98,5.985.98,32oz cheddar & sour cream chips
10021,U002,10/1/2024,P0704,Coca-Cola Diet Soda 36pk 12oz Cans,Coca-Cola,Beverages,2,15.98,15.9815.98,36-pack Diet Coke
10021,U002,10/1/2024,P0508,Great Value Rising Crust Pepperoni Pizza 27.5oz,Great Value,Frozen,1,3.98,3.98,Frozen pepperoni pizza
10021,U002,10/1/2024,P0119,Great Value Sour Cream & Onion Potato Chips 8oz,Great Value,Snacks,1,1.68,1.68,8oz sour cream & onion chips
10021,U002,10/1/2024,P0673,Great Value Apple Grape Juice 128oz,Great Value,Beverages,1,4.18,4.18,128oz apple grape juice
10021,U002,10/1/2024,P0007,Tyson Boneless Skinless Chicken Breast 2.5lb,Tyson,Meat,1,7.99,7.99,2.5lb boneless chicken breast
10021,U002,10/1/2024,P0872,Clorox Scentiva Disinfecting Spray 128oz,Clorox,Household,1,13.98,13.98,128oz disinfecting spray
10021,U002,10/1/2024,P0415,Great Value Rotini Pasta 16oz,Great Value,Pantry,1,1,1,16oz rotini pasta
10021,U002,10/1/2024,P0696,Land O Lakes Whipped Butter 30oz,Land O Lakes,Dairy,1,7.98,7.98,30oz whipped butter
10021,U002,10/1/2024,P0554,Tyson Chicken Tenders 50oz,Tyson,Meat,1,13.98,13.98,50oz chicken tenders
10021,U002,10/1/2024,P0746,Marketside Organic Blackberries 24oz,Marketside,Produce,2,9.98,9.989.98,24oz organic blackberries
10021,U002,10/1/2024,P0468,Marketside Organic Green Seedless Grapes 2lb,Marketside,Produce,1,5.98,5.98,2lb organic green grapes
10021,U002,10/1/2024,P0399,Great Value Rippled Potato Chips 8oz,Great Value,Snacks,3,1.68,1.681.681.68,8oz rippled potato chips
10021,U002,10/1/2024,P0153,Great Value Skim Milk 1 gal,Great Value,Dairy,2,3.19,3.193.19,1 gallon skim milk
10021,U002,10/1/2024,P0859,Great Value Classic Rippled Potato Chips 32oz,Great Value,Snacks,2,5.98,5.985.98,32oz rippled potato chips
10021,U002,10/1/2024,P0768,Great Value Rising Crust Three Meat Pizza 116.4oz,Great Value,Frozen,1,17.98,17.98,4-pack three meat pizza
10021,U002,10/1/2024,P0252,Arm & Hammer Super Washing Soda 55oz,Arm & Hammer,Household,1,4.24,4.24,55oz washing soda
10021,U002,10/1/2024,P0524,Tyson All Natural Chicken Breast Tenderloins 2.5lb,Tyson,Meat,1,7.98,7.98,2.5lb chicken breast tenderloins
10021,U002,10/1/2024,P0018,Great Value Rising Crust Pepperoni Pizza 27.5oz,Great Value,Frozen,1,3.98,3.98,Frozen pepperoni pizza
10021,U002,10/1/2024,P0678,Great Value Rising Crust Sausage Pizza 55oz,Great Value,Frozen,1,7.98,7.98,2-pack sausage pizza
10021,U002,10/1/2024,P0444,Pepsi Caffeine Free Soda 12pk 12oz Cans,Pepsi,Beverages,1,5.98,5.98,12-pack caffeine free Pepsi
10021,U002,10/1/2024,P0813,Great Value Cranberry Grape Juice 128oz,Great Value,Beverages,1,4.18,4.18,128oz cranberry grape juice
10021,U002,10/1/2024,P0489,Great Value Sour Cream & Onion Rippled Potato Chips 8oz,Great Value,Snacks,1,1.68,1.68,8oz sour cream & onion rippled chips
10021,U002,10/1/2024,P0229,Great Value Sour Cream & Onion Potato Chips 8oz,Great Value,Snacks,1,1.68,1.68,8oz sour cream & onion chips
10021,U002,10/1/2024,P0533,Great Value Pineapple Juice 92oz,Great Value,Beverages,1,4.18,4.18,92oz pineapple juice
10021,U002,10/1/2024,P0721,Great Value Large White Eggs 120ct,Great Value,Dairy,2,19.98,19.9819.98,120ct large white eggs
10021,U002,10/1/2024,P0944,Quaker Chewy Dipps Granola Bars 64ct,Quaker,Snacks,3,19.36,19.3619.3619.36,64ct granola bars
10021,U002,10/1/2024,P0868,Marketside Organic Green Seedless Grapes 8lb,Marketside,Produce,1,23.98,23.98,8lb organic green grapes
10021,U002,10/1/2024,P0392,Arm & Hammer Super Washing Soda 55oz,Arm & Hammer,Household,1,4.24,4.24,55oz washing soda
10021,U002,10/1/2024,P0654,Quaker Chewy S'mores Granola Bars 16ct,Quaker,Snacks,1,4.68,4.68,16ct s'mores granola bars
10021,U002,10/1/2024,P0602,Marketside Organic Baby Spinach 11oz,Marketside,Produce,1,4.98,4.98,11oz organic baby spinach
10021,U002,10/1/2024,P0073,Great Value Cranberry Juice Cocktail 64oz,Great Value,Beverages,1,2.18,2.18,64oz cranberry juice
10021,U002,10/1/2024,P0581,Great Value Organic Large White Eggs 24ct,Great Value,Dairy,1,7.98,7.98,24ct organic white eggs
10021,U002,10/1/2024,P0095,Oscar Mayer Honey Ham 16oz,Oscar Mayer,Meat,1,4.98,4.98,16oz honey ham
10021,U002,10/1/2024,P0884,Quaker Chewy Granola Bars Variety Pack 96ct,Quaker,Snacks,1,19.98,19.98,96ct granola bars
10021,U002,10/1/2024,P0918,Smucker's Natural Strawberry Fruit Spread 272oz,Smucker's,Pantry,1,48.98,48.98,272oz strawberry fruit spread
10021,U002,10/1/2024,P0236,Land O Lakes Whipped Butter 8oz,Land O Lakes,Dairy,2,2.98,2.982.98,8oz whipped butter
10021,U002,10/1/2024,P0439,Great Value Sweet Potatoes 5lb,Great Value,Produce,2,3.98,3.983.98,5lb sweet potatoes
10021,U002,10/1/2024,P0455,Oscar Mayer Deli Fresh Honey Ham 9oz,Oscar Mayer,Meat,1,4.48,4.48,9oz honey ham
10021,U002,10/1/2024,P0318,Smucker's Natural Creamy Peanut Butter 16oz,Smucker's,Pantry,1,3.98,3.98,16oz creamy peanut butter
